enrollment_id,enrollment_date,company_id,course_id,city,state,city_tier,gender,age_group,referral_source,payment_mode,device_type,original_price_inr,discount_pct,discount_amount_inr,final_price_inr,gst_amount_inr,net_revenue_inr,platform_cost_inr,gross_profit_inr,gross_margin_pct,course_completed,student_rating,refund_issued,support_tickets_raised
EDU02460,2024-08-25,3,8,Gurugram,Delhi NCR,Tier 1,Female,25-34,WhatsApp,Debit Card,Tablet,4999,30,1499.7,3499.3,629.87,2869.43,1087.01,1782.42,62.12,No,,No,1
EDU00598,2024-05-27,6,9,Jodhpur,Rajasthan,Tier 3,Other,18-24,Word of Mouth,Debit Card,Mobile,19999,0,0,19999,3599.82,16399.18,6501.41,9897.77,60.36,No,,No,0
EDU01090,2023-03-28,1,3,Kolkata,West Bengal,Tier 1,Female,25-34,Direct/Organic,Wallet,Tablet,7499,0,0,7499,1349.82,6149.18,2463.62,3685.56,59.94,Yes,3.6,No,1
EDU00681,2023-10-14,6,3,Warangal,Telangana,Tier 3,Other,45+,Direct/Organic,Wallet,Desktop,7499,15,1124.85,6374.15,1147.35,5226.8,2188.89,3037.91,58.12,Yes,3.4,No,0
EDU02097,2023-12-01,5,25,Bengaluru,Karnataka,Tier 1,Other,25-34,Word of Mouth,UPI,Tablet,7999,50,3999.5,3999.5,719.91,3279.59,1455.42,1824.17,55.62,Yes,4.6,No,1
EDU00525,2023-03-26,9,28,Ghaziabad,Delhi NCR,Tier 2,Female,13-17,Instagram,EMI,Mobile,18999,10,1899.9,17099.1,3077.84,14021.26,6806.13,7215.13,51.46,Yes,3.3,No,0
EDU02374,2024-01-11,4,3,Gurugram,Delhi NCR,Tier 1,Male,25-34,YouTube,Net Banking,Desktop,7499,0,0,7499,1349.82,6149.18,2337.16,3812.02,61.99,No,,No,1
EDU01585,2023-05-26,14,21,Mumbai,Maharashtra,Tier 1,Other,45+,YouTube,UPI,Tablet,8999,5,449.95,8549.05,1538.83,7010.22,2885.82,4124.4,58.83,No,,No,0
EDU01329,2023-08-31,12,12,Ghaziabad,Delhi NCR,Tier 2,Male,45+,Google Ads,Credit Card,Mobile,4999,0,0,4999,899.82,4099.18,1850.75,2248.43,54.85,No,,No,1
EDU01561,2024-06-04,15,26,Gurugram,Delhi NCR,Tier 1,Female,13-17,Google Ads,Debit Card,Desktop,12999,5,649.95,12349.05,2222.83,10126.22,3342.12,6784.1,67,Yes,3.9,No,0
EDU02420,2024-09-04,9,21,Chennai,Tamil Nadu,Tier 1,Other,25-34,Email Campaign,EMI,Tablet,8999,0,0,8999,1619.82,7379.18,2850.02,4529.16,61.38,Yes,,No,0
EDU01732,2024-08-28,5,18,Mysuru,Karnataka,Tier 2,Male,13-17,School/College Partnership,Credit Card,Desktop,11999,0,0,11999,2159.82,9839.18,4246.29,5592.89,56.84,Yes,4.3,No,0
EDU01017,2024-08-11,10,28,Ahmedabad,Gujarat,Tier 1,Female,35-44,Word of Mouth,Credit Card,Desktop,18999,10,1899.9,17099.1,3077.84,14021.26,6274.52,7746.74,55.25,Yes,2.9,No,1
EDU02358,2023-06-26,3,9,Ahmedabad,Gujarat,Tier 1,Other,35-44,YouTube,EMI,Desktop,19999,50,9999.5,9999.5,1799.91,8199.59,4226.7,3972.89,48.45,Yes,3.7,No,0
EDU01525,2024-09-13,14,6,Ghaziabad,Delhi NCR,Tier 2,Male,13-17,Word of Mouth,Net Banking,Desktop,8499,30,2549.7,5949.3,1070.87,4878.43,2070.33,2808.1,57.56,Yes,3.4,No,0
EDU01652,2023-07-07,5,15,Noida,Delhi NCR,Tier 1,Male,25-34,YouTube,Net Banking,Tablet,29999,50,14999.5,14999.5,2699.91,12299.59,6936.89,5362.7,43.6,Yes,4.5,No,0
EDU01990,2024-03-17,2,27,Hyderabad,Telangana,Tier 1,Male,45+,WhatsApp,Debit Card,Mobile,14999,5,749.95,14249.05,2564.83,11684.22,3053.19,8631.03,73.87,No,,No,1
EDU00226,2024-12-26,5,25,Pune,Maharashtra,Tier 1,Female,18-24,School/College Partnership,Wallet,Mobile,7999,15,1199.85,6799.15,1223.85,5575.3,1958.77,3616.53,64.87,No,,Yes,2
EDU02373,2024-06-27,11,12,Gurugram,Delhi NCR,Tier 1,Male,25-34,Word of Mouth,Net Banking,Desktop,4999,40,1999.6,2999.4,539.89,2459.51,1308.1,1151.41,46.81,Yes,4.2,No,0
EDU01872,2024-12-07,7,25,Hyderabad,Telangana,Tier 1,Male,45+,Instagram,UPI,Tablet,7999,30,2399.7,5599.3,1007.87,4591.43,1338.08,3253.35,70.86,Yes,2.9,No,2
EDU02379,2024-06-05,4,19,Faridabad,Delhi NCR,Tier 2,Other,45+,Direct/Organic,Credit Card,Tablet,9999,40,3999.6,5999.4,1079.89,4919.51,2693.13,2226.38,45.26,No,,No,0
EDU01512,2023-08-04,11,28,Chennai,Tamil Nadu,Tier 1,Female,18-24,Instagram,Credit Card,Tablet,18999,10,1899.9,17099.1,3077.84,14021.26,4882.1,9139.16,65.18,Yes,3.5,No,1
EDU02500,2023-11-12,13,13,Madurai,Tamil Nadu,Tier 3,Male,13-17,Email Campaign,Wallet,Mobile,15999,0,0,15999,2879.82,13119.18,5807.22,7311.96,55.73,No,,No,0
EDU01361,2024-05-07,1,12,Vadodara,Gujarat,Tier 3,Female,35-44,Google Ads,Debit Card,Desktop,4999,15,749.85,4249.15,764.85,3484.3,1624.66,1859.64,53.37,Yes,3.9,No,2
EDU01257,2023-12-12,12,18,Pune,Maharashtra,Tier 1,Other,25-34,Word of Mouth,Credit Card,Desktop,11999,0,0,11999,2159.82,9839.18,2906.23,6932.95,70.46,Yes,4.4,No,0
EDU02432,2023-12-22,8,19,Nagpur,Maharashtra,Tier 2,Other,45+,Word of Mouth,EMI,Tablet,9999,30,2999.7,6999.3,1259.87,5739.43,2533.62,3205.81,55.86,Yes,2.8,No,0
EDU01692,2023-09-27,4,25,Nagpur,Maharashtra,Tier 2,Other,13-17,Word of Mouth,UPI,Desktop,7999,30,2399.7,5599.3,1007.87,4591.43,1822.76,2768.67,60.3,Yes,4.6,No,1
EDU00206,2024-10-19,5,26,Jodhpur,Rajasthan,Tier 3,Other,45+,Direct/Organic,Credit Card,Tablet,12999,50,6499.5,6499.5,1169.91,5329.59,3214.96,2114.63,39.68,No,,Yes,2
EDU01028,2023-11-23,1,21,Vadodara,Gujarat,Tier 3,Female,35-44,WhatsApp,Wallet,Mobile,8999,15,1349.85,7649.15,1376.85,6272.3,2892.86,3379.44,53.88,No,,No,0
EDU02262,2024-09-10,5,14,Pune,Maharashtra,Tier 1,Male,18-24,Instagram,Credit Card,Tablet,6999,5,349.95,6649.05,1196.83,5452.22,2374.42,3077.8,56.45,No,,No,2
EDU01459,2024-05-19,15,27,Chennai,Tamil Nadu,Tier 1,Other,18-24,WhatsApp,UPI,Mobile,14999,0,0,14999,2699.82,12299.18,4662.86,7636.32,62.09,Yes,2.6,No,0
EDU01328,2023-12-12,7,10,Ahmedabad,Gujarat,Tier 1,Other,45+,School/College Partnership,EMI,Desktop,34999,15,5249.85,29749.15,5354.85,24394.3,9309.46,15084.84,61.84,Yes,3.8,No,0
EDU01047,2024-01-16,6,1,Warangal,Telangana,Tier 3,Other,18-24,YouTube,EMI,Tablet,24999,20,4999.8,19999.2,3599.86,16399.34,5194.42,11204.92,68.33,Yes,,No,1
EDU00694,2024-04-04,4,12,Ghaziabad,Delhi NCR,Tier 2,Male,35-44,Email Campaign,EMI,Mobile,4999,30,1499.7,3499.3,629.87,2869.43,1134.58,1734.85,60.46,Yes,3.8,No,0
EDU01768,2023-06-16,2,23,Mumbai,Maharashtra,Tier 1,Other,35-44,School/College Partnership,Wallet,Tablet,11999,0,0,11999,2159.82,9839.18,4469.36,5369.82,54.58,No,,Yes,1
EDU02046,2023-01-17,4,27,Nagpur,Maharashtra,Tier 2,Other,18-24,Instagram,Debit Card,Tablet,14999,10,1499.9,13499.1,2429.84,11069.26,4439.83,6629.43,59.89,No,,No,1
EDU01488,2023-04-15,5,24,Chennai,Tamil Nadu,Tier 1,Other,18-24,YouTube,UPI,Mobile,22999,20,4599.8,18399.2,3311.86,15087.34,6753.45,8333.89,55.24,No,,No,0
EDU01187,2024-03-29,8,3,Gurugram,Delhi NCR,Tier 1,Other,18-24,Word of Mouth,Credit Card,Desktop,7499,10,749.9,6749.1,1214.84,5534.26,2499.8,3034.46,54.83,Yes,4.2,No,0
EDU01370,2023-03-17,3,21,Bengaluru,Karnataka,Tier 1,Female,35-44,Instagram,Wallet,Tablet,8999,10,899.9,8099.1,1457.84,6641.26,2727.5,3913.76,58.93,No,,No,0
EDU01174,2023-04-01,6,12,Jodhpur,Rajasthan,Tier 3,Female,35-44,Google Ads,Wallet,Mobile,4999,40,1999.6,2999.4,539.89,2459.51,1205.83,1253.68,50.97,Yes,3.3,No,0
EDU01674,2024-10-14,9,27,Kolkata,West Bengal,Tier 1,Male,13-17,WhatsApp,Net Banking,Desktop,14999,10,1499.9,13499.1,2429.84,11069.26,5051.84,6017.42,54.36,Yes,4.1,No,0
EDU01684,2023-06-22,3,26,Jodhpur,Rajasthan,Tier 3,Other,25-34,YouTube,Wallet,Mobile,12999,0,0,12999,2339.82,10659.18,5760,4899.18,45.96,Yes,3.6,No,1
EDU01825,2024-05-25,5,29,Bengaluru,Karnataka,Tier 1,Female,45+,Word of Mouth,EMI,Desktop,6999,25,1749.75,5249.25,944.87,4304.38,1855.46,2448.92,56.89,Yes,,No,2
EDU01605,2024-02-04,1,24,New Delhi,Delhi NCR,Tier 1,Female,45+,School/College Partnership,EMI,Tablet,22999,10,2299.9,20699.1,3725.84,16973.26,7078.88,9894.38,58.29,Yes,3.7,No,0
EDU00158,2024-10-01,14,21,Jodhpur,Rajasthan,Tier 3,Male,45+,School/College Partnership,Wallet,Mobile,8999,0,0,8999,1619.82,7379.18,3599.93,3779.25,51.22,No,,Yes,2
EDU01596,2024-05-04,8,27,Mangaluru,Karnataka,Tier 3,Male,35-44,Google Ads,Credit Card,Tablet,14999,0,0,14999,2699.82,12299.18,5722.56,6576.62,53.47,Yes,3.9,No,0
EDU01185,2024-12-13,8,22,Noida,Delhi NCR,Tier 1,Female,25-34,YouTube,Wallet,Desktop,24999,50,12499.5,12499.5,2249.91,10249.59,5303.31,4946.28,48.26,No,,No,0
EDU00306,2024-11-01,6,26,Hyderabad,Telangana,Tier 1,Other,35-44,Google Ads,Net Banking,Desktop,12999,0,0,12999,2339.82,10659.18,3065,7594.18,71.25,Yes,3.7,No,0
EDU00657,2023-12-16,2,11,Madurai,Tamil Nadu,Tier 3,Male,25-34,Direct/Organic,Net Banking,Mobile,12999,20,2599.8,10399.2,1871.86,8527.34,4284.55,4242.79,49.76,Yes,3.7,No,2
EDU01420,2023-04-01,6,13,Warangal,Telangana,Tier 3,Female,35-44,YouTube,UPI,Tablet,15999,0,0,15999,2879.82,13119.18,5688.68,7430.5,56.64,Yes,4.4,No,0
EDU00400,2024-06-06,7,11,Warangal,Telangana,Tier 3,Male,18-24,Instagram,Debit Card,Desktop,12999,40,5199.6,7799.4,1403.89,6395.51,3379.45,3016.06,47.16,Yes,3.6,No,0
EDU00799,2023-01-10,4,18,KOLKATA,West Bengal,Tier 1,Male,35-44,Direct/Organic,Credit Card,Tablet,11999,0,0,11999,2159.82,9839.18,4091.85,5747.33,58.41,No,,No,0
EDU02371,2024-09-04,1,27,Mysuru,Karnataka,Tier 2,Male,25-34,YouTube,Credit Card,Tablet,14999,20,2999.8,11999.2,2159.86,9839.34,4355.29,5484.05,55.74,No,,No,2
EDU00619,2023-03-20,4,10,Surat,Gujarat,Tier 2,Female,35-44,School/College Partnership,EMI,Tablet,34999,15,5249.85,29749.15,5354.85,24394.3,11723.83,12670.47,51.94,Yes,3.8,No,0
EDU01389,2024-02-01,2,12,Mysuru,Karnataka,Tier 2,Other,25-34,Google Ads,Wallet,Desktop,4999,0,0,4999,899.82,4099.18,1490.94,2608.24,63.63,Yes,3.3,No,1
EDU00509,2023-04-20,9,28,Mysuru,Karnataka,Tier 2,Male,45+,Word of Mouth,EMI,Mobile,18999,25,4749.75,14249.25,2564.86,11684.39,5090.89,6593.5,56.43,Yes,4.3,No,0
EDU00080,2024-05-10,10,29,Mangaluru,Karnataka,Tier 3,Male,45+,WhatsApp,Credit Card,Desktop,6999,10,699.9,6299.1,1133.84,5165.26,2140.97,3024.29,58.55,No,,No,0
EDU00737,2024-10-27,8,11,Gurugram,Delhi NCR,Tier 1,Female,35-44,WhatsApp,EMI,Mobile,12999,20,2599.8,10399.2,1871.86,8527.34,2589.04,5938.3,69.64,No,,No,1
EDU01734,2023-07-26,8,27,Howrah,West Bengal,Tier 3,Female,35-44,Google Ads,EMI,Tablet,14999,15,2249.85,12749.15,2294.85,10454.3,5007.05,5447.25,52.11,Yes,4.5,No,0
EDU00275,2024-04-05,10,19,Madurai,Tamil Nadu,Tier 3,Female,25-34,Direct/Organic,Debit Card,Mobile,9999,25,2499.75,7499.25,1349.87,6149.38,3314.77,2834.61,46.1,Yes,2.9,No,1
EDU01931,2023-12-15,10,3,Nagpur,Maharashtra,Tier 2,Other,45+,Direct/Organic,EMI,Tablet,7499,0,0,7499,1349.82,6149.18,2697.7,3451.48,56.13,Yes,4.6,No,0
EDU00868,2023-08-24,1,27,Chennai,Tamil Nadu,Tier 1,Male,13-17,Word of Mouth,Debit Card,Mobile,14999,30,4499.7,10499.3,1889.87,8609.43,3006.95,5602.48,65.07,No,,No,1
EDU00460,2023-03-29,7,7,Faridabad,Delhi NCR,Tier 2,Female,13-17,Email Campaign,Wallet,Mobile,8999,30,2699.7,6299.3,1133.87,5165.43,2280.84,2884.59,55.84,No,,No,0
EDU02025,2024-07-28,3,16,Coimbatore,Tamil Nadu,Tier 2,Female,35-44,Word of Mouth,Credit Card,Mobile,12999,15,1949.85,11049.15,1988.85,9060.3,4256.06,4804.24,53.03,No,,No,1
EDU00063,2023-10-31,10,23,Nagpur,Maharashtra,Tier 2,Male,13-17,School/College Partnership,Wallet,Mobile,11999,0,0,11999,2159.82,9839.18,4835.35,5003.83,50.86,No,,Yes,0
EDU00600,2023-04-20,4,4,Mumbai,Maharashtra,Tier 1,Male,25-34,Instagram,Net Banking,Mobile,6999,15,1049.85,5949.15,1070.85,4878.3,1327.3,3551,72.79,Yes,3.2,No,0
EDU01532,2023-08-30,9,2,Kolkata,West Bengal,Tier 1,Male,45+,Word of Mouth,Debit Card,Tablet,9999,0,0,9999,1799.82,8199.18,3627.79,4571.39,55.75,Yes,4,No,0
EDU00860,2024-05-05,8,6,Ghaziabad,Delhi NCR,Tier 2,Male,13-17,School/College Partnership,UPI,Tablet,8499,40,3399.6,5099.4,917.89,4181.51,1973.36,2208.15,52.81,Yes,3.5,Yes,0
EDU00458,2023-09-30,10,22,Coimbatore,Tamil Nadu,Tier 2,Male,25-34,Email Campaign,EMI,Tablet,24999,40,9999.6,14999.4,2699.89,12299.51,6116.74,6182.77,50.27,Yes,,No,1
EDU01490,2024-07-13,7,17,Mysuru,Karnataka,Tier 2,Female,18-24,Word of Mouth,UPI,Tablet,16999,40,6799.6,10199.4,1835.89,8363.51,4724.74,3638.77,43.51,Yes,,No,1
EDU01118,2023-07-31,13,25,Nagpur,Maharashtra,Tier 2,Other,13-17,Word of Mouth,Wallet,Mobile,7999,40,3199.6,4799.4,863.89,3935.51,2229.35,1706.16,43.35,Yes,3.4,No,0
EDU00871,2024-12-13,10,8,Coimbatore,Tamil Nadu,Tier 2,Other,18-24,Google Ads,Credit Card,Desktop,4999,40,1999.6,2999.4,539.89,2459.51,1350.34,1109.17,45.1,No,,No,2
EDU00791,2024-05-11,7,28,Chennai,Tamil Nadu,Tier 1,Female,13-17,WhatsApp,Debit Card,Tablet,18999,15,2849.85,16149.15,2906.85,13242.3,5594.35,7647.95,57.75,No,,No,0
EDU01307,2024-03-31,14,22,JAIPUR,Rajasthan,Tier 2,Other,45+,Google Ads,Net Banking,Desktop,24999,0,0,24999,4499.82,20499.18,9171.82,11327.36,55.26,Yes,,No,1
EDU02241,2023-10-02,6,24,Madurai,Tamil Nadu,Tier 3,Male,18-24,Email Campaign,Wallet,Mobile,22999,10,2299.9,20699.1,3725.84,16973.26,8492.83,8480.43,49.96,No,,Yes,1
EDU01372,2023-02-02,15,23,Nashik,Maharashtra,Tier 2,Other,25-34,Direct/Organic,Credit Card,Desktop,11999,20,2399.8,9599.2,1727.86,7871.34,3191.73,4679.61,59.45,No,,No,2
EDU01816,2023-08-15,9,9,New Delhi,Delhi NCR,Tier 1,Other,45+,Word of Mouth,EMI,Tablet,19999,10,1999.9,17999.1,3239.84,14759.26,5371.83,9387.43,63.6,Yes,4,No,0
EDU00761,2024-01-19,8,22,Nagpur,Maharashtra,Tier 2,Male,13-17,Word of Mouth,UPI,Tablet,24999,15,3749.85,21249.15,3824.85,17424.3,8501.25,8923.05,51.21,Yes,3.8,Yes,0
EDU00955,2024-03-02,8,10,Kolkata,West Bengal,Tier 1,Female,45+,YouTube,Net Banking,Desktop,34999,0,0,34999,6299.82,28699.18,9967.18,18732,65.27,Yes,4.1,No,0
EDU01471,2023-08-10,9,11,Bengaluru,Karnataka,Tier 1,Female,18-24,YouTube,Wallet,Tablet,12999,10,1299.9,11699.1,2105.84,9593.26,3537.75,6055.51,63.12,Yes,,No,0
EDU00651,2023-12-03,11,5,New Delhi,Delhi NCR,Tier 1,Female,18-24,Google Ads,UPI,Desktop,14999,10,1499.9,13499.1,2429.84,11069.26,4402.57,6666.69,60.23,No,,No,2
EDU01883,2023-05-29,3,10,Nagpur,Maharashtra,Tier 2,Other,35-44,Google Ads,Credit Card,Desktop,34999,0,0,34999,6299.82,28699.18,11829.12,16870.06,58.78,Yes,3.7,No,0
EDU02340,2024-03-20,6,18,Mysuru,Karnataka,Tier 2,Other,25-34,Google Ads,Debit Card,Mobile,11999,10,1199.9,10799.1,1943.84,8855.26,4367.01,4488.25,50.68,Yes,4.2,No,0
EDU00380,2023-07-03,6,3,Howrah,West Bengal,Tier 3,Male,35-44,Word of Mouth,UPI,Desktop,7499,50,3749.5,3749.5,674.91,3074.59,1648.47,1426.12,46.38,Yes,3.8,No,2
EDU00565,2024-06-27,11,29,Gurugram,Delhi NCR,Tier 1,Male,13-17,Email Campaign,Wallet,Mobile,6999,50,3499.5,3499.5,629.91,2869.59,1648.56,1221.03,42.55,No,,No,0
EDU01201,2023-01-29,6,12,Howrah,West Bengal,Tier 3,Male,45+,Word of Mouth,Debit Card,Mobile,4999,0,0,4999,899.82,4099.18,1742.4,2356.78,57.49,Yes,3.4,No,1
EDU01948,2023-10-14,3,18,Coimbatore,Tamil Nadu,Tier 2,Male,13-17,Direct/Organic,Credit Card,Mobile,11999,0,0,11999,2159.82,9839.18,4409.64,5429.54,55.18,Yes,3.7,No,1
EDU00957,2024-03-06,5,8,Coimbatore,Tamil Nadu,Tier 2,Female,18-24,Email Campaign,Credit Card,Tablet,4999,15,749.85,4249.15,764.85,3484.3,1592.63,1891.67,54.29,Yes,2.7,No,0
EDU00742,2023-05-22,7,25,Jaipur,Rajasthan,Tier 2,Female,35-44,Google Ads,Net Banking,Tablet,7999,10,799.9,7199.1,1295.84,5903.26,2031.71,3871.55,65.58,Yes,4.2,No,0
EDU01590,2023-11-06,13,25,Hyderabad,Telangana,Tier 1,Male,18-24,School/College Partnership,Debit Card,Mobile,7999,30,2399.7,5599.3,1007.87,4591.43,1897.07,2694.36,58.68,Yes,4.6,No,0
EDU00232,2023-02-15,1,6,Jaipur,Rajasthan,Tier 2,Other,18-24,YouTube,EMI,Mobile,8499,40,3399.6,5099.4,917.89,4181.51,2191.61,1989.9,47.59,Yes,,No,0
EDU02099,2023-11-04,15,20,Jaipur,Rajasthan,Tier 2,Male,18-24,Email Campaign,Wallet,Tablet,8999,10,899.9,8099.1,1457.84,6641.26,2876.37,3764.89,56.69,Yes,3.9,No,0
EDU00383,2023-03-21,11,19,Warangal,Telangana,Tier 3,Female,35-44,Direct/Organic,EMI,Mobile,9999,25,2499.75,7499.25,1349.87,6149.38,2738.2,3411.18,55.47,Yes,4.1,No,0
EDU01843,2024-06-10,11,17,Warangal,Telangana,Tier 3,Female,35-44,Email Campaign,Wallet,Tablet,16999,10,1699.9,15299.1,2753.84,12545.26,5657.65,6887.61,54.9,Yes,4.1,No,0
EDU00073,2023-04-04,10,29,Hyderabad,Telangana,Tier 1,Female,35-44,Direct/Organic,Debit Card,Tablet,6999,10,699.9,6299.1,1133.84,5165.26,2013.82,3151.44,61.01,No,,No,2
EDU01095,2023-10-09,5,12,Nashik,Maharashtra,Tier 2,Male,13-17,School/College Partnership,Wallet,Tablet,4999,5,249.95,4749.05,854.83,3894.22,1653.25,2240.97,57.55,Yes,3.1,No,0
EDU02021,2023-07-07,15,17,Coimbatore,Tamil Nadu,Tier 2,Male,45+,Direct/Organic,EMI,Tablet,16999,40,6799.6,10199.4,1835.89,8363.51,4148.3,4215.21,50.4,Yes,3.9,No,0
EDU01644,2024-05-12,2,2,Warangal,Telangana,Tier 3,Male,18-24,WhatsApp,UPI,Desktop,9999,50,4999.5,4999.5,899.91,4099.59,2150.14,1949.45,47.55,Yes,3,No,1
EDU00172,2023-11-18,13,27,Coimbatore,Tamil Nadu,Tier 2,Female,13-17,YouTube,EMI,Mobile,14999,5,749.95,14249.05,2564.83,11684.22,5258.31,6425.91,55,Yes,3.4,No,1
EDU02231,2024-02-21,11,4,Kolkata,West Bengal,Tier 1,Other,35-44,School/College Partnership,UPI,Mobile,6999,0,0,6999,1259.82,5739.18,2424.21,3314.97,57.76,No,,No,1
EDU00169,2023-11-03,10,17,Howrah,West Bengal,Tier 3,Female,25-34,Instagram,Net Banking,Tablet,16999,30,5099.7,11899.3,2141.87,9757.43,3841.78,5915.65,60.63,Yes,3.7,No,0
EDU02171,2024-10-04,11,5,Hyderabad,Telangana,Tier 1,Male,18-24,Instagram,EMI,Tablet,14999,0,0,14999,2699.82,12299.18,5757,6542.18,53.19,Yes,4,No,0
EDU01347,2023-11-02,6,29,Faridabad,Delhi NCR,Tier 2,Female,18-24,Google Ads,Credit Card,Desktop,6999,15,1049.85,5949.15,1070.85,4878.3,2110.86,2767.44,56.73,Yes,3.8,Yes,0
EDU00273,2024-10-14,1,14,Chennai,Tamil Nadu,Tier 1,Female,25-34,WhatsApp,Wallet,Tablet,6999,40,2799.6,4199.4,755.89,3443.51,1469.63,1973.88,57.32,No,,No,0
EDU01216,2023-09-20,7,29,Vadodara,Gujarat,Tier 3,Female,13-17,Instagram,Net Banking,Mobile,6999,25,1749.75,5249.25,944.87,4304.38,1779.22,2525.16,58.66,Yes,3.5,No,0
EDU00421,2024-02-11,1,5,Faridabad,Delhi NCR,Tier 2,Other,13-17,Instagram,Debit Card,Tablet,14999,25,3749.75,11249.25,2024.87,9224.38,3777.27,5447.11,59.05,Yes,3.8,No,0
EDU01119,2024-01-08,12,27,Vadodara,Gujarat,Tier 3,Female,45+,Instagram,UPI,Desktop,14999,0,0,14999,2699.82,12299.18,4291.31,8007.87,65.11,No,,No,0
EDU02057,2024-11-18,11,3,Chennai,Tamil Nadu,Tier 1,Male,25-34,YouTube,UPI,Tablet,7499,40,2999.6,4499.4,809.89,3689.51,1780.82,1908.69,51.73,No,,Yes,1
EDU00196,2023-10-24,4,21,Nagpur,Maharashtra,Tier 2,Male,25-34,YouTube,Wallet,Tablet,8999,30,2699.7,6299.3,1133.87,5165.43,2458.14,2707.29,52.41,No,,No,0
EDU01067,2024-12-23,13,15,Bengaluru,Karnataka,Tier 1,Male,25-34,Word of Mouth,Credit Card,Desktop,29999,30,8999.7,20999.3,3779.87,17219.43,5764.44,11454.99,66.52,Yes,4.1,No,0
EDU00057,2024-08-29,10,9,Nashik,Maharashtra,Tier 2,Female,45+,WhatsApp,Debit Card,Mobile,19999,10,1999.9,17999.1,3239.84,14759.26,6647.06,8112.2,54.96,No,,No,1
EDU01128,2023-08-26,11,10,Pune,Maharashtra,Tier 1,Other,18-24,YouTube,Debit Card,Mobile,34999,25,8749.75,26249.25,4724.86,21524.39,7190.78,14333.61,66.59,Yes,3.2,No,3
EDU02369,2023-04-14,3,19,Mumbai,Maharashtra,Tier 1,Other,35-44,WhatsApp,Credit Card,Mobile,9999,25,2499.75,7499.25,1349.87,6149.38,3148.77,3000.61,48.8,Yes,4,No,0
EDU01781,2024-11-04,13,4,Pune,Maharashtra,Tier 1,Female,35-44,Email Campaign,Credit Card,Mobile,6999,5,349.95,6649.05,1196.83,5452.22,1876.09,3576.13,65.59,Yes,3.7,No,1
EDU02408,2024-07-01,1,14,Vadodara,Gujarat,Tier 3,Other,25-34,WhatsApp,Credit Card,Mobile,6999,0,0,6999,1259.82,5739.18,2389.74,3349.44,58.36,Yes,4.1,No,0
EDU00039,2023-01-01,11,20,Bengaluru,Karnataka,Tier 1,Female,35-44,Word of Mouth,EMI,Desktop,8999,30,2699.7,6299.3,1133.87,5165.43,2335.77,2829.66,54.78,Yes,,No,0
EDU00307,2024-12-08,12,18,Nagpur,Maharashtra,Tier 2,Female,25-34,School/College Partnership,Net Banking,Tablet,11999,10,1199.9,10799.1,1943.84,8855.26,4483.47,4371.79,49.37,Yes,2.9,No,0
EDU00007,2023-09-08,5,29,Mumbai,Maharashtra,Tier 1,Female,13-17,Word of Mouth,UPI,Desktop,6999,40,2799.6,4199.4,755.89,3443.51,2162.44,1281.07,37.2,No,,No,0
EDU01105,2024-02-23,10,11,New Delhi,Delhi NCR,Tier 1,Female,13-17,WhatsApp,EMI,Tablet,12999,30,3899.7,9099.3,1637.87,7461.43,3105.62,4355.81,58.38,No,,No,1
EDU00783,2024-03-17,13,12,Mumbai,Maharashtra,Tier 1,Other,13-17,Direct/Organic,EMI,Mobile,4999,50,2499.5,2499.5,449.91,2049.59,897.54,1152.05,56.21,Yes,3.9,No,0
EDU00409,2024-05-19,4,1,Howrah,West Bengal,Tier 3,Female,35-44,Word of Mouth,EMI,Mobile,24999,0,0,24999,4499.82,20499.18,8581.45,11917.73,58.14,No,,No,0
EDU02183,2023-12-09,1,13,Mysuru,Karnataka,Tier 2,Other,35-44,Direct/Organic,Credit Card,Mobile,15999,10,1599.9,14399.1,2591.84,11807.26,5057.85,6749.41,57.16,No,,No,1
EDU00782,2023-08-03,15,25,Jodhpur,Rajasthan,Tier 3,Male,35-44,WhatsApp,Wallet,Desktop,7999,0,0,7999,1439.82,6559.18,3437.26,3121.92,47.6,No,,Yes,0
EDU01191,2023-05-12,14,17,Faridabad,Delhi NCR,Tier 2,Male,25-34,Word of Mouth,Net Banking,Desktop,16999,10,1699.9,15299.1,2753.84,12545.26,4788.24,7757.02,61.83,Yes,3.4,No,1
EDU00535,2024-11-07,2,18,Noida,Delhi NCR,Tier 1,Female,25-34,YouTube,UPI,Desktop,11999,15,1799.85,10199.15,1835.85,8363.3,2883.1,5480.2,65.53,No,,No,3
EDU00584,2024-01-20,12,27,Noida,Delhi NCR,Tier 1,Other,45+,YouTube,Credit Card,Mobile,14999,10,1499.9,13499.1,2429.84,11069.26,4177.49,6891.77,62.26,Yes,3.3,No,0
EDU01906,2024-06-27,9,5,Mangaluru,Karnataka,Tier 3,Female,18-24,Email Campaign,Wallet,Mobile,14999,10,1499.9,13499.1,2429.84,11069.26,5315.26,5754,51.98,No,,No,0
EDU02442,2023-03-29,6,26,Nashik,Maharashtra,Tier 2,Other,25-34,Direct/Organic,UPI,Desktop,12999,0,0,12999,2339.82,10659.18,4422.83,6236.35,58.51,Yes,4,No,0
EDU02105,2023-12-13,13,7,Surat,Gujarat,Tier 2,Male,25-34,Google Ads,UPI,Desktop,8999,5,449.95,8549.05,1538.83,7010.22,3452.39,3557.83,50.75,No,,Yes,1
